date,total_house_usage,Temperature,Humidity,Visibility,Pressure,Wind speed,Wind bearing,Percipitation intensity,Cloud cover,Summary,Month,Day,Weekday,is_weekend,Quarter,Season,is_holiday,total_house_usage_log
2016-01-01,1274.22516099,34.77827777777778,0.6314166666666666,9.774444444444445,1014.5714305555556,7.473833333333333,265.53472222222223,8.861111111111113e-05,0.5725,Clear,1,1,Friday,0,1,Winter,1,7.15087803885604
2016-01-02,1348.993491117,31.89211111111111,0.5734027777777778,9.988722222222222,1014.2665694444444,7.854611111111111,253.3736111111111,0.0,0.2662083333333334,Clear,1,2,Saturday,1,1,Winter,0,7.207855050026037
2016-01-03,1239.120974342,32.86729166666667,0.6462222222222223,9.93501388888889,1009.1187916666668,7.565541666666666,236.9361111111111,0.0,0.141875,Clear,1,3,Sunday,1,1,Winter,0,7.1229642137936455
2016-01-04,1287.697179332,17.488222222222223,0.5601111111111111,9.870041666666667,1020.457902777778,12.302555555555555,311.8666666666667,0.0,0.1305277777777777,Clear,1,4,Monday,0,1,Winter,0,7.161387048521871
2016-01-05,1232.771560445,12.437458333333332,0.5732222222222223,9.986958333333332,1035.298125,4.856055555555556,293.0736111111111,0.0,0.0021666666666666,Clear,1,5,Tuesday,0,1,Winter,0,7.1178310661329895
2016-01-06,1135.146044927,21.518944444444443,0.5678611111111111,9.905902777777778,1030.96325,3.938305555555555,208.04861111111111,0.0,0.0104722222222222,Clear,1,6,Wednesday,0,1,Winter,0,7.035397151693058
2016-01-07,1171.982743883,23.577555555555556,0.6306388888888889,9.953319444444444,1025.506347222222,2.8587222222222226,100.99027777777778,0.0,0.01375,Clear,1,7,Thursday,0,1,Winter,0,7.06730513744808
2016-01-08,1206.693307978,32.93134722222222,0.7286527777777778,9.654083333333334,1024.2745555555557,4.861152777777778,43.50277777777778,0.0,0.2848055555555555,Clear,1,8,Friday,0,1,Winter,0,7.096467462136558
2016-01-09,1084.031214289,38.60738888888889,0.810875,8.814666666666668,1021.1263611111112,4.596708333333334,62.60138888888889,0.0006640277777777,0.5186111111111111,Clear,1,9,Saturday,1,1,Winter,0,6.989364034490696
2016-01-10,1062.389728531,43.847347222222226,0.7610972222222222,7.748625,999.0653055555556,9.96251388888889,203.0611111111111,0.0243525,0.4871527777777777,Clear,1,10,Sunday,1,1,Winter,0,6.969216941940459
2016-01-11,1239.166193339,23.497555555555557,0.5106944444444445,9.990833333333333,1014.8777638888888,8.573569444444445,244.89583333333337,0.0,0.0966388888888888,Clear,1,11,Monday,0,1,Winter,0,7.123000676504573
2016-01-12,1174.511925542,26.743333333333336,0.6538333333333333,8.044569444444445,1006.4088333333332,8.87476388888889,216.65694444444443,0.0009626388888888,0.237,Clear,1,12,Tuesday,0,1,Winter,0,7.069459013009054
2016-01-13,1316.632305937,19.468722222222222,0.5745,9.417902777777778,1012.5126805555556,8.959958333333333,253.67916666666667,0.0,0.1649583333333333,Clear,1,13,Wednesday,0,1,Winter,0,7.183591697337137
2016-01-14,1218.005856289,26.101000000000003,0.6705416666666667,9.975444444444443,1013.8273333333334,4.002736111111111,180.9125,0.0,0.2714027777777777,Clear,1,14,Thursday,0,1,Winter,0,7.105790933644465
2016-01-15,966.814346413,36.28576388888889,0.779,8.06,1004.0200138888888,4.773458333333333,89.95694444444445,0.0090593055555555,0.4790416666666667,Clear,1,15,Friday,0,1,Winter,0,6.87504027798669
2016-01-16,1155.036140214,35.060375,0.7154722222222222,9.907194444444444,1006.1744722222222,6.541124999999999,283.2888888888889,0.0002086111111111,0.2609583333333333,Clear,1,16,Saturday,1,1,Winter,0,7.05275231190454
2016-01-17,1255.657924922,26.393625,0.6291388888888889,8.789569444444444,1005.4143055555556,8.485402777777777,216.61111111111111,0.0003947222222222,0.3168611111111111,Clear,1,17,Sunday,1,1,Winter,0,7.136211035454261
2016-01-18,1490.849040295,18.06105555555556,0.4945277777777778,9.259291666666668,1009.5645,16.695888888888888,289.3208333333333,0.0,0.1330416666666666,Clear,1,18,Monday,0,1,Winter,1,7.307771596217779
2016-01-19,1589.580204385,22.187708333333333,0.529125,9.868375,1017.1771527777778,13.793222222222225,304.02777777777777,0.0,0.0586944444444444,Clear,1,19,Tuesday,0,1,Winter,0,7.371854137069632
2016-01-20,1161.171926767,24.203013888888886,0.5366111111111111,10.0,1018.3489166666666,8.19061111111111,302.3625,0.0,0.0872638888888888,Clear,1,20,Wednesday,0,1,Winter,0,7.058045884098015
2016-01-21,1187.183192952,21.398722222222226,0.4897916666666666,10.0,1022.815875,8.930777777777777,250.38194444444449,0.0,0.0154444444444444,Clear,1,21,Thursday,0,1,Winter,0,7.080180690856106
2016-01-22,1146.347759964,23.366416666666662,0.5343333333333333,9.326291666666666,1016.7804027777778,10.648708333333332,24.968055555555555,0.0001298611111111,0.1094166666666666,Clear,1,22,Friday,0,1,Winter,0,7.04520826207778
2016-01-23,1439.667608491,23.756486111111112,0.4785833333333333,9.351791666666667,1011.3816666666668,9.94138888888889,209.40694444444443,0.00043,0.0668472222222222,Clear,1,23,Saturday,1,1,Winter,0,7.272861902140526
2016-01-24,1129.986829204,27.414833333333338,0.5498194444444444,9.993152777777777,1021.9895277777778,4.445694444444444,244.52083333333337,0.0,0.0999444444444444,Clear,1,24,Sunday,1,1,Winter,0,7.0308458307821775
2016-01-25,1190.565960423,34.08577777777778,0.6924027777777778,9.785319444444443,1017.6386944444444,7.256305555555556,188.0222222222222,4.027777777777778e-05,0.0701805555555555,Clear,1,25,Monday,0,1,Winter,0,7.08302365415299
2016-01-26,1062.799947148,38.409013888888886,0.5686944444444444,10.0,1014.4768194444446,9.395777777777775,280.2375,0.0,0.198375,Clear,1,26,Tuesday,0,1,Winter,0,6.969602632625945
2016-01-27,930.933130655,28.935666666666663,0.6556111111111111,9.993152777777777,1014.0264166666668,5.987388888888889,203.97222222222223,0.0,0.0612916666666666,Clear,1,27,Wednesday,0,1,Winter,0,6.837261063887316
2016-01-28,1049.022244257,31.729819444444445,0.7128611111111111,9.150944444444445,1000.2717083333332,5.899152777777778,262.8652777777778,0.0001248611111111,0.2526805555555556,Clear,1,28,Thursday,0,1,Winter,0,6.956566627933837
2016-01-29,1121.633926667,30.711097222222225,0.598111111111111,10.0,1013.729763888889,8.343152777777778,243.15277777777777,0.0,0.0861805555555555,Clear,1,29,Friday,0,1,Winter,0,7.023432923561326
2016-01-30,1015.83910984,40.73733333333333,0.5409027777777777,9.994111111111112,1011.2838472222222,6.737444444444445,183.15972222222223,0.0,0.0672638888888888,Clear,1,30,Saturday,1,1,Winter,0,6.924454182786206
2016-01-31,1076.144393681,43.48008333333333,0.6300416666666666,9.895930555555555,1009.8908888888888,8.351208333333334,266.4916666666667,0.0,0.0693888888888888,Clear,1,31,Sunday,1,1,Winter,0,6.982068738439968
2016-02-01,893.5132824679999,34.76572222222222,0.6404583333333334,10.0,1025.250736111111,3.97175,240.69444444444449,0.0,0.0486249999999999,Clear,2,1,Monday,0,1,Winter,0,6.7962797518804505
2016-02-02,885.200596176,45.76330555555556,0.8445138888888888,7.930305555555555,1016.822,7.820430555555555,162.05416666666667,0.0210280555555555,0.5324861111111111,Light Rain,2,2,Tuesday,0,1,Winter,0,6.78694333149818
2016-02-03,780.336166388,44.70005555555556,0.6323472222222223,9.756180555555556,1016.0219722222222,7.797152777777778,306.56388888888887,0.00067625,0.4153611111111111,Clear,2,3,Wednesday,0,1,Winter,0,6.661005487945428
2016-02-04,804.700478282,28.40948611111111,0.7033611111111111,7.257027777777777,1020.9659861111112,8.553833333333333,295.13194444444446,0.0040613888888888,0.3418472222222222,Clear,2,4,Thursday,0,1,Winter,0,6.69171205840591
2016-02-05,1022.953594126,27.32955555555555,0.6860138888888889,9.473444444444445,1025.1791527777775,6.054625,199.725,0.0,0.0455,Clear,2,5,Friday,0,1,Winter,0,6.931426486336223
2016-02-06,875.168195119,32.904555555555554,0.6387222222222222,9.676708333333334,1017.693263888889,5.030569444444445,107.46805555555557,0.0,0.06525,Clear,2,6,Saturday,1,1,Winter,0,6.775558076066569
2016-02-07,1029.05177574,22.779263888888888,0.730625,4.986888888888889,1008.836027777778,8.258083333333333,38.6125,0.0029386111111111,0.4038472222222222,Light Snow,2,7,Sunday,1,1,Winter,0,6.937364347669041
2016-02-08,1308.503392059,23.44770833333333,0.7804305555555555,8.376652777777776,1002.784375,2.480583333333333,130.9763888888889,0.0013147222222222,0.1761666666666666,Clear,2,8,Monday,0,1,Winter,0,7.177403254291109
2016-02-09,1181.806412046,27.513111111111108,0.7213611111111111,7.844819444444445,1003.8561111111112,5.9797777777777785,265.36944444444447,0.0014056944444444,0.2643055555555555,Clear,2,9,Tuesday,0,1,Winter,0,7.075645209037352
2016-02-10,999.768061194,11.755291666666666,0.5348611111111111,9.584541666666668,1016.2427638888888,11.804555555555556,281.1013888888889,0.0,0.1616666666666666,Clear,2,10,Wednesday,0,1,Winter,0,6.908523045368082
2016-02-11,1365.207454583,15.467569444444443,0.5740138888888889,9.859430555555557,1014.5379861111112,6.322916666666667,224.92222222222225,0.0,0.1209305555555555,Clear,2,11,Thursday,0,1,Winter,0,7.2197938987189625
2016-02-12,1468.641074497,-2.379388888888889,0.4225138888888888,9.764375,1023.7710694444444,14.106527777777778,310.4861111111111,0.0,0.073375,Clear,2,12,Friday,0,1,Winter,0,7.292773482950321
2016-02-13,1756.874303352,-0.9525,0.5270972222222222,9.853791666666668,1034.0785,4.370138888888889,239.67916666666667,0.0,0.0092638888888888,Clear,2,13,Saturday,1,1,Winter,0,7.471860575889117
2016-02-14,1513.120389006,24.674125,0.8277083333333334,4.454944444444444,1022.2782916666666,4.394111111111111,80.10416666666667,0.0078304166666666,0.772986111111111,Snow,2,14,Sunday,1,1,Winter,0,7.322589948013086
2016-02-15,1655.321019618,39.37226388888889,0.7534722222222222,8.742138888888888,1006.0172638888888,11.23048611111111,263.61805555555554,0.0175405555555555,0.4237222222222222,Clear,2,15,Monday,0,1,Winter,1,7.41235416858458
2016-02-16,1174.058197213,29.48280555555555,0.5743888888888888,9.979861111111113,1022.7366805555556,9.369680555555556,304.90694444444443,0.0,0.1090972222222222,Clear,2,16,Tuesday,0,1,Winter,0,7.069072954894691
2016-02-17,1204.034411645,22.64519444444445,0.458875,10.0,1033.4327777777778,6.050222222222222,281.59166666666664,0.0,0.0115972222222222,Clear,2,17,Wednesday,0,1,Winter,0,7.094263402898744
2016-02-18,1148.339807578,40.44954166666667,0.5696111111111111,9.814319444444443,1017.3095555555556,10.694875,189.13194444444449,0.00141375,0.4400833333333333,Clear,2,18,Thursday,0,1,Winter,0,7.046942976143112
2016-02-19,1147.559898902,47.084402777777775,0.5422222222222222,9.99838888888889,1009.7528472222224,8.706402777777777,256.62083333333334,0.0,0.127625,Clear,2,19,Friday,0,1,Winter,0,7.046264174797912
2016-02-20,1111.818531353,38.19820833333333,0.5805972222222222,9.987111111111112,1017.3347777777778,6.412111111111112,323.19166666666666,0.0,0.1387777777777777,Clear,2,20,Saturday,1,1,Winter,0,7.014651293375859
2016-02-21,1077.066329795,29.59775,0.5522777777777778,9.610319444444444,1027.8607916666667,5.6979999999999995,80.71388888888889,0.0003411111111111,0.0904722222222222,Clear,2,21,Sunday,1,1,Winter,0,6.982924279998102
2016-02-22,1315.479208327,34.46829166666667,0.8883472222222223,4.475444444444444,1019.1699305555557,6.806791666666667,36.25555555555555,0.0249019444444444,1.0,Light Rain,2,22,Monday,0,1,Winter,0,7.182716185668468
2016-02-23,1019.722723201,50.77384722222222,0.8221944444444444,8.103777777777777,991.3573611111112,11.850138888888887,193.75,0.0330208333333333,0.6904305555555555,Light Rain,2,23,Tuesday,0,1,Winter,0,6.928266207531592
2016-02-24,1112.242306943,30.60851388888889,0.5243333333333333,9.489875,1004.7047222222222,15.56211111111111,289.73333333333335,0.0005577777777777,0.2020416666666666,Clear,2,24,Wednesday,0,1,Winter,0,7.015032033729248
2016-02-25,732.693594257,27.102736111111113,0.5072222222222222,9.964152777777777,1016.1573611111112,7.961805555555555,249.21944444444443,0.0,0.0335833333333333,Clear,2,25,Thursday,0,1,Winter,0,6.598091494943114
2016-02-26,1324.725694493,42.61394444444444,0.4870555555555556,10.0,1010.202,8.739305555555555,197.86388888888888,0.0,0.0348888888888888,Clear,2,26,Friday,0,1,Winter,0,7.189715282447709
2016-02-27,1066.390810676,43.56459722222222,0.6525694444444444,9.861444444444444,1003.4787638888888,8.587722222222222,224.625,0.0015627777777777,0.1305,Clear,2,27,Saturday,1,1,Winter,0,6.972972454790273
2016-02-28,958.538160603,35.486986111111115,0.4015833333333333,9.863111111111111,1016.6028333333334,7.987138888888889,218.34444444444443,0.0019723611111111,0.074375,Clear,2,28,Sunday,1,1,Winter,0,6.866452085999262
2016-02-29,805.687046874,33.13243055555555,0.6527777777777778,8.81013888888889,1006.0565694444444,12.343194444444444,258.21666666666664,0.0123504166666666,0.4269305555555555,Clear,2,29,Monday,0,1,Winter,0,6.69293579488331
2016-03-01,853.820479342,24.095680555555553,0.4431666666666666,9.980263888888889,1022.6864305555556,7.324833333333333,252.825,0.0,0.0756944444444444,Clear,3,1,Tuesday,0,1,Spring,0,6.750891481209009
2016-03-02,893.845350125,27.53820833333333,0.613375,9.22425,1020.6191805555555,8.072902777777777,39.83055555555555,7.652777777777778e-05,0.2059722222222222,Clear,3,2,Wednesday,0,1,Spring,0,6.7966509101879735
2016-03-03,990.789143511,27.81556944444444,0.4465555555555555,9.99275,1021.9038472222222,4.774791666666666,242.38333333333333,0.0,0.1347777777777777,Clear,3,3,Thursday,0,1,Spring,0,6.899510527746887
2016-03-04,898.351778726,30.342291666666668,0.5090694444444445,9.996833333333331,1024.7332638888888,3.461055555555556,202.27916666666667,0.0,0.0540694444444444,Clear,3,4,Friday,0,1,Spring,0,6.801674257962651
2016-03-05,732.921595816,40.655375,0.6320277777777777,9.629194444444444,1018.5235972222222,6.345263888888889,223.38055555555556,0.0,0.1821666666666666,Clear,3,5,Saturday,1,1,Spring,0,6.598402205219727
2016-03-06,817.904400629,47.082541666666664,0.6445000000000001,9.54265277777778,1020.1611527777778,4.633388888888889,187.35416666666663,0.0006202777777777,0.1204861111111111,Clear,3,6,Sunday,1,1,Spring,0,6.707967350091231
2016-03-07,950.42572832,62.03023611111111,0.4874305555555555,9.695333333333334,1014.97375,6.954680555555555,211.6486111111111,0.0,0.0834861111111111,Clear,3,7,Monday,0,1,Spring,0,6.857961626222404
2016-03-08,680.881351624,58.39201388888889,0.7888333333333334,8.897666666666666,1012.6472083333332,5.131583333333333,256.40555555555557,0.0073265277777777,0.6045138888888889,Light Rain,3,8,Tuesday,0,1,Spring,0,6.524855671482906
2016-03-09,648.754770495,42.96005555555555,0.6579027777777777,9.975916666666668,1024.0272777777775,8.030750000000001,300.87638888888887,0.0,0.0748194444444444,Clear,3,9,Wednesday,0,1,Spring,0,6.476595015541588
2016-03-10,631.328255103,50.345819444444444,0.4730833333333333,10.0,1016.9169583333332,8.835930555555555,231.6375,0.0,0.0205,Clear,3,10,Thursday,0,1,Spring,0,6.449408650295806
2016-03-11,597.984523329,50.33930555555556,0.3659444444444444,9.81486111111111,1020.2519583333334,6.220583333333333,114.19027777777778,0.0031515277777777,0.0940555555555555,Clear,3,11,Friday,0,1,Spring,0,6.3952357602674645
2016-03-12,745.902850126,39.513152777777776,0.8641527777777779,6.816847222222222,1017.2339722222222,8.839500000000001,50.75277777777778,0.0123272222222222,0.9377083333333333,Light Rain,3,12,Saturday,1,1,Spring,0,6.615935123296294
2016-03-13,747.499652458,45.912708333333335,0.793611111111111,9.261972222222225,1010.0528333333334,7.918236111111112,60.02361111111111,0.0,0.4296805555555555,Clear,3,13,Sunday,1,1,Spring,0,6.618070739541606
2016-03-14,975.707224546,50.71258333333333,0.7658472222222221,7.528972222222221,1009.3506527777778,4.840208333333333,179.21527777777777,0.0076648611111111,0.3534444444444444,Clear,3,14,Monday,0,1,Spring,0,6.8841869393196955
2016-03-15,886.987761167,44.37918055555555,0.6525138888888888,9.881944444444445,1006.2729027777776,8.982694444444444,259.9013888888889,0.00119875,0.1688472222222222,Clear,3,15,Tuesday,0,1,Spring,0,6.788957960427596
2016-03-16,844.575168514,35.481944444444444,0.4794722222222222,9.978277777777777,1015.1208055555556,8.468680555555554,314.94444444444446,0.0004043055555555,0.1101388888888888,Clear,3,16,Wednesday,0,1,Spring,0,6.740017068602147
2016-03-17,739.896398937,31.324833333333338,0.3945833333333333,10.0,1020.977375,6.5836805555555555,139.75694444444446,0.0,0.0641527777777777,Clear,3,17,Thursday,0,1,Spring,0,6.607860803020733
2016-03-18,1034.202809521,35.05329166666667,0.5977083333333334,7.8632638888888895,1011.5706944444444,6.055194444444444,192.86666666666667,0.0014056944444444,0.4710416666666667,Clear,3,18,Friday,0,1,Spring,0,6.942352637731554
2016-03-19,978.698919833,37.49559722222222,0.4401388888888888,9.900513888888888,1015.0622222222224,11.66301388888889,277.61805555555554,0.0,0.121875,Clear,3,19,Saturday,1,1,Spring,0,6.88724529980125
2016-03-20,1167.387456297,48.88584722222222,0.5127916666666666,10.0,1013.440722222222,7.577013888888889,221.46805555555557,3.222222222222222e-05,0.1467638888888889,Clear,3,20,Sunday,1,1,Spring,0,7.063379834660853
2016-03-21,1036.364364889,44.068736111111114,0.5616388888888889,9.978833333333334,1019.4802083333332,8.280902777777778,71.17083333333333,3.222222222222222e-05,0.1089444444444444,Clear,3,21,Monday,0,1,Spring,0,6.944438510921489
2016-03-22,957.928896926,43.00129166666667,0.8518333333333334,6.277347222222222,1009.95575,5.755583333333334,135.68333333333334,0.0041405555555555,0.7017638888888889,Clear,3,22,Tuesday,0,1,Spring,0,6.865816929200409
2016-03-23,918.265461234,40.844166666666666,0.6095138888888889,10.0,1023.60125,6.984236111111111,171.6,0.0,0.1965416666666666,Clear,3,23,Wednesday,0,1,Spring,0,6.823574939440535
2016-03-24,812.548482395,41.628791666666665,0.7157361111111111,9.99838888888889,1027.6307222222222,5.237791666666666,169.1013888888889,0.0,0.0835694444444444,Clear,3,24,Thursday,0,1,Spring,0,6.701405522172735
2016-03-25,896.540431562,41.39711111111111,0.8306805555555556,7.680402777777778,1008.0595138888888,5.482694444444444,147.71527777777777,0.0172711111111111,0.6940416666666667,Clear,3,25,Friday,0,1,Spring,0,6.799658168441904
2016-03-26,1131.511524661,41.69313888888889,0.5085694444444445,9.990736111111111,1009.5534722222222,16.97884722222222,302.7361111111111,0.0003463888888888,0.2111805555555555,Clear,3,26,Saturday,1,1,Spring,0,7.032193033606514
2016-03-27,847.955729807,41.254958333333335,0.4520138888888889,10.0,1023.3766388888888,8.148472222222223,225.34305555555557,0.0,0.0213472222222222,Clear,3,27,Sunday,1,1,Spring,0,6.744007041026011
2016-03-28,975.812431887,57.20901388888888,0.5686111111111111,9.991666666666667,1012.1956805555556,14.341499999999998,190.7722222222222,8.999999999999999e-05,0.1146527777777777,Clear,3,28,Monday,0,1,Spring,0,6.884294649872548
2016-03-29,1083.632632309,60.92216666666666,0.7498055555555556,9.507277777777777,1001.5073333333332,10.811111111111112,221.6611111111111,0.0039297222222222,0.2792361111111111,Partly Cloudy,3,29,Tuesday,0,1,Spring,0,6.988996620907151
2016-03-30,910.505818485,43.480583333333335,0.7816527777777778,8.792638888888888,997.6214583333332,4.195361111111111,225.65,0.0068445833333333,0.3174444444444445,Clear,3,30,Wednesday,0,1,Spring,0,6.815097977515787
2016-03-31,902.088551137,29.750291666666666,0.5684027777777778,8.17463888888889,1006.4940277777775,13.413083333333333,295.2402777777778,0.0044775,0.2206944444444444,Clear,3,31,Thursday,0,1,Spring,0,6.805820611883737
2016-04-01,697.932736899,24.11302777777778,0.7898194444444444,5.9530972222222225,1016.3419027777778,7.641166666666667,123.65694444444443,0.00489375,0.6494861111111111,Light Snow,4,1,Friday,0,2,Spring,0,6.549554509991333
2016-04-02,760.108635299,25.78891666666667,0.4561527777777778,9.994763888888889,1026.231513888889,8.39038888888889,195.82638888888889,0.0,0.0215,Clear,4,2,Saturday,1,2,Spring,0,6.634776101022936
2016-04-03,1270.491893495,36.78259722222222,0.5515694444444444,9.989527777777775,1020.1368333333334,9.042694444444445,189.12777777777777,0.0,0.152,Clear,4,3,Sunday,1,2,Spring,0,7.147946209297218
2016-04-04,1337.222927876,49.162375,0.837375,8.459541666666667,998.549902777778,10.125930555555556,190.44305555555556,0.0133238888888888,0.2737777777777778,Clear,4,4,Monday,0,2,Spring,0,7.199097839572141
2016-04-05,1027.479493742,36.979625,0.6183194444444444,9.852819444444444,1004.0749583333333,8.710875,260.65555555555557,0.0008015277777777,0.3452916666666666,Clear,4,5,Tuesday,0,2,Spring,0,6.9358367708699395
2016-04-06,949.44334936,37.12733333333333,0.4405833333333334,10.0,1012.6108611111111,8.061472222222223,254.625,0.0,0.1340138888888888,Clear,4,6,Wednesday,0,2,Spring,0,6.856928559268535
2016-04-07,803.0526789520001,41.24476388888889,0.4379861111111111,9.963222222222225,1024.1515416666666,9.158125,225.05138888888888,0.0009943055555555,0.3948611111111111,Clear,4,7,Thursday,0,2,Spring,0,6.689664788117131
2016-04-08,792.457315313,50.59215277777778,0.7268333333333334,9.049152777777778,1016.1660416666668,10.557486111111112,190.0125,0.0091472222222222,0.5355972222222222,Clear,4,8,Friday,0,2,Spring,0,6.676399745593296
2016-04-09,1084.837974928,40.45323611111111,0.6167083333333333,9.92026388888889,1023.65775,7.645708333333333,291.96805555555557,0.0012208333333333,0.1738194444444444,Clear,4,9,Saturday,1,2,Spring,0,6.9901072950060215
2016-04-10,1025.102114267,43.88905555555555,0.4734444444444444,9.99838888888889,1027.7031944444443,5.245277777777778,99.03472222222224,0.0,0.0620694444444444,Clear,4,10,Sunday,1,2,Spring,0,6.933522547354297
2016-04-11,1034.392227498,44.458222222222226,0.4612222222222222,9.955291666666668,1029.0672361111112,5.26875,113.0125,0.0,0.0082499999999999,Clear,4,11,Monday,0,2,Spring,0,6.942535597677021
2016-04-12,683.476633347,47.948249999999994,0.3987222222222222,10.0,1030.541125,5.907,81.6625,0.0,0.0164027777777777,Clear,4,12,Tuesday,0,2,Spring,0,6.5286545073262525
2016-04-13,863.26618313,49.577875,0.4175277777777778,10.0,1030.421263888889,5.208277777777778,87.85138888888889,0.0,0.02225,Clear,4,13,Wednesday,0,2,Spring,0,6.761880803682829
2016-04-14,883.164116192,57.659499999999994,0.44575,9.99838888888889,1023.8485277777776,3.6215277777777777,186.07222222222225,0.0,0.0372083333333333,Clear,4,14,Thursday,0,2,Spring,0,6.784642697207386
2016-04-15,604.287110201,57.84488888888889,0.448875,9.997583333333331,1016.5558055555556,7.839791666666666,187.07361111111112,7.25e-05,0.1978333333333333,Clear,4,15,Friday,0,2,Spring,0,6.405702907777461
2016-04-16,468.601546518,51.87843055555556,0.3106805555555555,10.0,1021.0283472222222,9.304555555555556,261.58194444444445,0.0,0.0341944444444444,Clear,4,16,Saturday,1,2,Spring,0,6.1518845617750735
2016-04-17,763.84985494,52.15595833333334,0.4577083333333333,9.970194444444443,1020.1910416666668,5.762611111111111,214.50972222222225,0.0,0.0238055555555555,Clear,4,17,Sunday,1,2,Spring,0,6.639679546511154
2016-04-18,671.035069202,62.96619444444445,0.55125,9.828083333333334,1012.4777777777778,4.785013888888889,190.96805555555557,0.00554625,0.1755833333333333,Clear,4,18,Monday,0,2,Spring,0,6.510310525473991
2016-04-19,725.016850385,60.00454166666666,0.6924861111111111,8.181388888888888,1009.7877638888888,7.317430555555556,259.6347222222222,0.00206625,0.2519027777777778,Clear,4,19,Tuesday,0,2,Spring,0,6.587573224452145
2016-04-20,521.34042099,48.57326388888889,0.3192777777777777,9.99838888888889,1016.278027777778,7.814013888888889,223.2888888888889,0.0,0.0172361111111111,Clear,4,20,Wednesday,0,2,Spring,0,6.258319522817292
2016-04-21,651.463567097,51.410666666666664,0.3984583333333333,10.0,1015.8919166666668,3.3381944444444445,236.70833333333337,0.0,0.2773055555555555,Clear,4,21,Thursday,0,2,Spring,0,6.4807553017713015
2016-04-22,675.793340203,44.423902777777776,0.7137083333333334,8.893569444444445,1009.6149305555556,5.611305555555555,47.66388888888889,0.0089134722222222,0.695861111111111,Clear,4,22,Friday,0,2,Spring,0,6.517365968118008
2016-04-23,644.3241956960001,46.36280555555556,0.5939166666666666,9.084888888888887,1011.8902638888889,4.908805555555555,271.125,0.0,0.1063333333333333,Clear,4,23,Saturday,1,2,Spring,0,6.469752819506182
2016-04-24,706.737216203,47.672138888888895,0.3966111111111111,9.984291666666666,1015.9825833333332,4.832805555555556,234.78472222222223,4.430555555555556e-05,0.0350416666666666,Clear,4,24,Sunday,1,2,Spring,0,6.562072861240394
2016-04-25,841.232576874,49.97054166666667,0.5162916666666667,9.99838888888889,1019.2592916666666,5.412680555555555,144.76944444444445,0.0006806944444444,0.1421666666666666,Clear,4,25,Monday,0,2,Spring,0,6.7360561956660465
