date,total_house_usage,Temperature,Humidity,Visibility,Pressure,Wind speed,Wind bearing,Percipitation intensity,Cloud cover,Summary,Month,Day,Weekday,is_weekend,Quarter,Season,is_holiday,total_house_usage_log
2016-08-20,685.103083541,75.21029166666666,0.629125,9.93825,1019.2913472222224,8.1153125,260.65486111111113,0.0002691666666666,0.1524236111111111,Clear,8,20,Saturday,1,3,Summer,0,6.531027883989326
2016-08-21,801.670818861,67.56392361111111,0.6710347222222222,9.90975,1020.1418541666668,4.1322986111111115,197.47916666666663,0.0,0.059,Clear,8,21,Sunday,1,3,Summer,0,6.687944690746807
2016-08-22,890.859063589,69.70590277777778,0.7986319444444444,9.909354166666668,1014.1142916666668,4.559236111111111,202.0090277777778,0.0,0.1463194444444444,Clear,8,22,Monday,0,3,Summer,0,6.793308119635859
2016-08-23,657.124322249,69.59946527777778,0.7815208333333334,9.591104166666668,1011.531451388889,2.8071527777777776,210.81805555555556,0.0026125,0.2164930555555555,Clear,8,23,Tuesday,0,3,Summer,0,6.489393853066627
2016-08-24,726.931481938,65.23217361111111,0.6678819444444445,9.908958333333333,1019.0620555555556,6.3215555555555545,120.39861111111112,4.354166666666667e-05,0.0995902777777777,Clear,8,24,Wednesday,0,3,Summer,0,6.590206925550255
2016-08-25,858.3226440130001,62.33309027777777,0.7230555555555556,9.584631944444444,1023.0079513888888,4.400854166666666,28.771527777777777,0.0,0.0351388888888888,Clear,8,25,Thursday,0,3,Summer,0,6.756144455668707
2016-08-26,738.988961499,64.14054861111111,0.6580902777777777,9.824256944444445,1024.8903402777778,6.502138888888889,32.638194444444444,0.0,0.0274444444444444,Clear,8,26,Friday,0,3,Summer,0,6.606635269193714
2016-08-27,500.742253863,68.61994444444444,0.6075763888888889,9.8825,1019.6784166666666,11.786208333333333,21.630555555555556,5.055555555555556e-05,0.0905138888888889,Clear,8,27,Saturday,1,3,Summer,0,6.218086549317118
2016-08-28,690.80758993,70.43370138888889,0.808236111111111,9.02578472222222,1017.7145833333332,8.896020833333333,33.63055555555555,0.0010102777777777,0.3486736111111111,Clear,8,28,Sunday,1,3,Summer,0,6.53930786772071
2016-08-29,1297.785523179,71.16885416666668,0.8187986111111111,9.116243055555556,1015.3695347222224,5.272048611111111,78.15277777777777,0.0001860416666666,0.2182361111111111,Clear,8,29,Monday,0,3,Summer,0,7.1691848938615195
2016-08-30,724.151434786,76.89801388888888,0.7869722222222222,8.210437500000001,1010.2023819444444,4.820618055555556,201.71319444444444,0.0080789583333333,0.2116458333333333,Clear,8,30,Tuesday,0,3,Summer,0,6.586380508610107
2016-08-31,664.858196929,76.28122916666666,0.7049444444444445,9.890402777777778,1014.7541111111112,4.805451388888889,211.93819444444443,0.0005585416666666,0.1727222222222222,Clear,8,31,Wednesday,0,3,Summer,0,6.501076730346211
2016-09-01,674.8028468690001,76.40267361111111,0.7619305555555556,9.398680555555556,1012.9462291666669,8.359159722222223,192.95763888888888,0.0063725,0.2831111111111111,Clear,9,1,Thursday,0,3,Fall,0,6.51590138686232
2016-09-02,740.508943199,62.99578472222222,0.6239930555555555,9.643354166666668,1020.9843055555556,5.916840277777778,252.30902777777777,0.0,0.0649652777777777,Clear,9,2,Friday,0,3,Fall,0,6.608687222461424
2016-09-03,884.997083527,63.704548611111115,0.6804375,9.513520833333333,1022.4415833333333,4.508041666666666,222.59166666666667,0.0,0.0334444444444444,Clear,9,3,Saturday,1,3,Fall,0,6.786713658869415
2016-09-04,831.770294795,71.6533125,0.6827083333333334,9.814354166666666,1017.441298611111,7.804541666666666,214.73472222222225,0.0002222222222222,0.0842638888888888,Clear,9,4,Sunday,1,3,Fall,0,6.7247578475903955
2016-09-05,842.478962586,62.08011805555555,0.6211944444444444,9.7708125,1023.052125,6.632777777777778,146.52291666666667,0.0001261111111111,0.0755555555555555,Clear,9,5,Monday,0,3,Fall,1,6.73753496105378
2016-09-06,707.766882197,58.012965277777774,0.7082708333333333,9.637416666666669,1026.0581736111112,3.1293472222222225,204.3986111111111,0.0,0.1060277777777777,Clear,9,6,Tuesday,0,3,Fall,0,6.563526674436584
2016-09-07,661.859331507,61.823708333333336,0.7197430555555556,9.612479166666668,1023.1813055555556,6.789513888888889,172.78819444444446,0.0,0.0778819444444444,Clear,9,7,Wednesday,0,3,Fall,0,6.496562798001993
2016-09-08,833.346714475,70.66711805555555,0.8310694444444444,9.695145833333331,1017.2016875,7.092597222222222,191.56666666666663,0.001389375,0.2673263888888889,Clear,9,8,Thursday,0,3,Fall,0,6.726649040759306
2016-09-09,1046.64153105,70.33792361111111,0.9226041666666668,7.844791666666667,1017.2670347222222,3.67925,169.64236111111111,0.027894375,0.322111111111111,Clear,9,9,Friday,0,3,Fall,0,6.954296755843554
2016-09-10,818.49953211,69.96220833333334,0.8435138888888889,6.854902777777777,1019.2473472222222,2.630763888888889,205.91458333333333,0.0,0.2134583333333333,Clear,9,10,Saturday,1,3,Fall,0,6.708693827238023
2016-09-11,1075.028832226,66.24772916666666,0.7370069444444444,8.611625,1021.5822430555556,3.4439027777777778,195.38472222222225,0.0,0.0491180555555555,Clear,9,11,Sunday,1,3,Fall,0,6.981032536111801
2016-09-12,839.746602099,66.09022916666666,0.6935972222222222,9.731875,1020.4122569444444,4.262888888888889,160.2888888888889,0.0,0.0599166666666666,Clear,9,12,Monday,0,3,Fall,0,6.734290309100467
2016-09-13,710.8154183,63.707388888888886,0.7394166666666666,9.79525,1016.7100694444443,5.2500277777777775,169.87569444444443,0.0026045833333333,0.2017708333333333,Clear,9,13,Tuesday,0,3,Fall,0,6.567818633841777
2016-09-14,734.99562188,53.32320833333333,0.6852569444444444,9.458305555555556,1020.2845069444444,6.1358402777777785,296.1118055555556,0.0,0.1037083333333333,Clear,9,14,Wednesday,0,3,Fall,0,6.601224170178575
2016-09-15,656.464480677,49.104638888888886,0.6738958333333334,9.31721527777778,1022.1034861111112,5.740388888888889,226.4465277777778,0.0,0.0359236111111111,Clear,9,15,Thursday,0,3,Fall,0,6.48839074080866
2016-09-16,484.926007929,59.160625,0.6864513888888889,9.045777777777776,1017.6520486111112,5.4995972222222225,180.8048611111111,0.0111722222222222,0.3185138888888889,Clear,9,16,Friday,0,3,Fall,0,6.186056365250063
2016-09-17,447.170759657,59.966166666666666,0.8221597222222223,9.001152777777778,1015.4672430555556,3.219895833333333,103.10069444444444,5.361111111111111e-05,0.21975,Clear,9,17,Saturday,1,3,Fall,0,6.105174319740646
2016-09-18,505.778566165,56.734763888888885,0.7385902777777777,9.993270833333334,1026.6092708333333,9.645076388888889,53.545833333333334,0.0,0.4265138888888888,Clear,9,18,Sunday,1,3,Fall,0,6.228074155060524
2016-09-19,796.305717699,56.46171527777778,0.6838125,10.0,1031.0698333333337,8.726416666666667,50.239583333333336,0.0,0.0866666666666666,Clear,9,19,Monday,0,3,Fall,0,6.681238190809714
2016-09-20,659.53788536,52.74698611111111,0.8601666666666667,6.713520833333333,1027.334298611111,9.377958333333334,31.135416666666668,0.0082808333333333,0.7695763888888889,Light Rain,9,20,Tuesday,0,3,Fall,0,6.493054480924554
2016-09-21,604.955986097,53.8050625,0.8932152777777778,8.161847222222223,1021.9169166666668,6.041236111111112,26.06736111111111,0.000296875,1.0,Clear,9,21,Wednesday,0,3,Fall,0,6.406807353228643
2016-09-22,586.728700314,59.775548611111105,0.8498888888888888,9.164930555555555,1016.5290902777778,2.30825,198.72152777777777,0.0008773611111111,0.6943125,Clear,9,22,Thursday,0,3,Fall,0,6.376265447399843
2016-09-23,760.687468495,60.116375,0.8161666666666666,9.730472222222222,1023.6514166666668,4.8975,57.81875,0.0010543055555555,0.4731597222222222,Clear,9,23,Friday,0,3,Fall,0,6.635536325221613
2016-09-24,777.577347289,54.071083333333334,0.7625694444444444,9.0416875,1027.963145833333,4.1276874999999995,38.516666666666666,0.0,0.0787916666666666,Clear,9,24,Saturday,1,3,Fall,0,6.65746834059565
2016-09-25,1068.519718597,53.52482638888889,0.7836041666666665,8.192659722222222,1026.3208055555556,2.5590555555555556,169.0326388888889,0.0,0.0775833333333333,Clear,9,25,Sunday,1,3,Fall,0,6.974964965563343
2016-09-26,708.559735515,55.895624999999995,0.776986111111111,8.099569444444445,1025.6516805555557,3.717055555555556,196.9,0.0,0.0609444444444444,Clear,9,26,Monday,0,3,Fall,0,6.564644686875588
2016-09-27,633.426903257,55.62311805555555,0.87525,7.802305555555555,1020.0248125,2.475361111111111,176.05,0.0015127083333333,0.1488888888888889,Clear,9,27,Tuesday,0,3,Fall,0,6.4527220768253155
2016-09-28,612.357367303,54.622923611111105,0.8313819444444445,8.598777777777778,1017.1072152777778,7.993638888888889,214.2875,0.0081654166666666,0.625,Clear,9,28,Wednesday,0,3,Fall,0,6.418947746987286
2016-09-29,566.581438974,47.64040277777777,0.5793472222222222,10.0,1023.1419097222224,10.1331875,314.90277777777777,0.0,0.0304583333333333,Clear,9,29,Thursday,0,3,Fall,0,6.3413842438597285
2016-09-30,644.660522237,46.156722222222214,0.7107708333333334,9.852354166666666,1030.7170833333332,3.018770833333333,181.53402777777777,0.0,0.0300069444444444,Clear,9,30,Friday,0,3,Fall,0,6.470273858282144
2016-10-01,856.609636372,52.06511111111111,0.7788263888888889,9.638097222222225,1025.9500486111112,4.0993611111111115,176.57291666666666,0.0,0.1012916666666666,Clear,10,1,Saturday,1,4,Fall,0,6.75414902669464
2016-10-02,756.566590062,55.36388888888889,0.7743055555555556,9.371131944444445,1019.0102291666668,7.257354166666667,248.4701388888889,0.0009341666666666,0.1715138888888888,Clear,10,2,Sunday,1,4,Fall,0,6.630111441192478
2016-10-03,835.393178591,43.80645833333334,0.6831319444444445,9.904208333333331,1028.0444722222223,5.0298125,186.5361111111111,0.0,0.0139861111111111,Clear,10,3,Monday,0,4,Fall,0,6.729098811843316
2016-10-04,707.021315286,45.35773611111111,0.7362777777777778,9.305986111111112,1027.9193958333333,3.9245625,154.71180555555554,0.0,0.0431388888888888,Clear,10,4,Tuesday,0,4,Fall,0,6.562474199576691
2016-10-05,640.409748882,59.12772222222222,0.7821180555555556,9.400736111111112,1016.2112638888888,6.317104166666666,199.25069444444443,3.5625e-05,0.1656944444444444,Clear,10,5,Wednesday,0,4,Fall,0,6.463668486523027
2016-10-06,704.221314868,64.11242361111111,0.8297083333333333,7.702208333333333,1012.4462708333332,2.091826388888889,172.73263888888889,0.0011202083333333,0.2217361111111111,Clear,10,6,Thursday,0,4,Fall,0,6.558511675347712
2016-10-07,511.550623391,69.83793055555556,0.7370833333333334,9.498152777777776,1010.3629513888887,7.971048611111111,197.97847222222225,0.0,0.1315763888888889,Clear,10,7,Friday,0,4,Fall,0,6.2393994834826945
2016-10-08,382.328596754,58.84724305555555,0.7119236111111111,9.402291666666668,1019.8800138888888,5.659451388888889,161.75625,0.0,0.0803333333333333,Clear,10,8,Saturday,1,4,Fall,0,5.948892576318934
2016-10-09,661.354088399,61.395875,0.8095208333333334,7.557118055555556,1015.0955416666668,4.445062500000001,96.46111111111112,0.0054547916666666,0.3914166666666666,Clear,10,9,Sunday,1,4,Fall,0,6.495800289677084
2016-10-10,819.142668609,58.47761805555556,0.9049166666666666,7.467506944444445,996.5825833333332,6.3448472222222225,263.55555555555554,0.0175323611111111,0.530125,Light Rain,10,10,Monday,0,4,Fall,1,6.709478311233008
2016-10-11,551.609317963,45.25413888888889,0.6605694444444444,9.590458333333334,1000.6745138888888,13.358479166666664,273.5909722222222,0.0087586805555555,0.4002708333333333,Light Rain,10,11,Tuesday,0,4,Fall,0,6.314651274386604
2016-10-12,655.997070371,50.444312499999995,0.5924652777777778,9.907375,1009.6318958333331,10.066791666666669,267.04375,0.0006135416666666,0.1978333333333333,Clear,10,12,Wednesday,0,4,Fall,0,6.487679559374212
2016-10-13,596.0751208,42.632,0.5435138888888889,10.0,1018.7895138888888,10.821361111111113,286.6,0.0,0.154125,Clear,10,13,Thursday,0,4,Fall,0,6.3920429359623725
2016-10-14,653.775501133,38.231965277777775,0.5442291666666667,10.0,1027.5356875,8.510881944444444,316.85555555555555,0.0,0.1459722222222222,Clear,10,14,Friday,0,4,Fall,0,6.484292430522461
2016-10-15,1052.471747995,31.9270625,0.809375,7.565388888888889,1030.2438055555556,3.8063402777777777,98.40902777777778,0.0120647916666666,0.5515694444444444,Clear,10,15,Saturday,1,4,Fall,0,6.959846415604161
2016-10-16,728.487405443,41.43454166666667,0.8082430555555555,8.486569444444445,1017.7439097222222,10.259493055555556,243.16041666666663,0.01296375,0.5934583333333333,Partly Cloudy,10,16,Sunday,1,4,Fall,0,6.592342103170899
2016-10-17,685.6198686280001,44.935048611111114,0.7439027777777778,9.987958333333331,1016.5594583333332,6.001736111111111,221.2576388888889,0.000285,0.1550902777777777,Clear,10,17,Monday,0,4,Fall,0,6.531780818309536
2016-10-18,901.070317984,52.78623611111111,0.8006180555555557,9.562166666666666,1011.699388888889,5.362083333333333,286.26458333333335,0.0037129166666666,0.1909930555555555,Clear,10,18,Tuesday,0,4,Fall,0,6.804692474877727
2016-10-19,712.231788102,41.18561111111111,0.6897291666666667,9.9404375,1021.6165138888888,7.763513888888889,250.15972222222223,0.0,0.1785277777777777,Clear,10,19,Wednesday,0,4,Fall,0,6.569806456086582
2016-10-20,754.868421326,41.63271527777778,0.7634375,9.822666666666668,1027.258576388889,5.172055555555556,131.45763888888888,0.0,0.1244097222222222,Clear,10,20,Thursday,0,4,Fall,0,6.627867315166714
2016-10-21,568.583408891,55.039875,0.7815694444444444,9.603708333333334,1021.0587291666668,4.164215277777778,224.79861111111111,0.0,0.1651041666666666,Clear,10,21,Friday,0,4,Fall,0,6.34490523202432
2016-10-22,823.403646757,53.97833333333334,0.8262361111111111,8.775222222222222,1012.7643402777776,6.219305555555555,252.73055555555555,0.0009539583333333,0.2527569444444444,Partly Cloudy,10,22,Saturday,1,4,Fall,0,6.714660272535147
2016-10-23,958.358676167,43.67281944444444,0.6241875,9.901569444444444,1020.8316944444445,7.361625,302.1090277777778,0.0,0.1200347222222222,Clear,10,23,Sunday,1,4,Fall,0,6.866265015560576
2016-10-24,798.631796422,45.44001388888889,0.7567291666666667,9.47567361111111,1019.8277222222222,5.043888888888889,249.9423611111111,0.0008336111111111,0.2552083333333333,Partly Cloudy,10,24,Monday,0,4,Fall,0,6.6841513672458275
2016-10-25,884.390345102,39.61667361111111,0.6664236111111111,9.97570138888889,1027.607013888889,8.791743055555555,148.84791666666666,9.263888888888888e-05,0.1667291666666666,Clear,10,25,Tuesday,0,4,Fall,0,6.786028615677935
2016-10-26,1057.9929134,36.56731944444444,0.6921319444444444,9.9893125,1027.367951388889,4.291652777777778,255.9152777777778,0.0,0.0163472222222222,Clear,10,26,Wednesday,0,4,Fall,0,6.965073653794314
2016-10-27,926.478779969,44.34522916666666,0.6972638888888889,9.887236111111111,1014.1014861111112,4.290638888888889,283.4791666666667,0.0001052083333333,0.0783125,Clear,10,27,Thursday,0,4,Fall,0,6.832469915480245
2016-10-28,589.848676696,43.26546527777778,0.7719236111111111,9.37215972222222,1013.2862847222224,5.809354166666666,304.90208333333334,0.000575625,0.4187916666666666,Clear,10,28,Friday,0,4,Fall,0,6.381559938421012
2016-10-29,565.75412866,46.87781944444444,0.5468194444444444,9.997625,1004.7608333333334,9.04286111111111,235.94791666666663,3.5625e-05,0.2503402777777778,Clear,10,29,Saturday,1,4,Fall,0,6.339925574160398
2016-10-30,529.550343044,38.675604166666666,0.4629305555555555,10.0,1019.524375,11.189555555555556,317.40555555555557,0.0,0.0991319444444444,Clear,10,30,Sunday,1,4,Fall,0,6.27391485090124
2016-10-31,828.467243376,42.14252777777778,0.5189791666666667,9.998416666666666,1018.7299652777778,6.450423611111112,242.35208333333333,0.0,0.0483402777777777,Clear,10,31,Monday,0,4,Fall,0,6.7207836192498
2016-11-01,760.569411115,41.53989583333333,0.5633958333333333,9.964770833333334,1015.6831180555556,4.634104166666666,228.34305555555557,0.0,0.0411319444444444,Clear,11,1,Tuesday,0,4,Fall,0,6.635381318693408
2016-11-02,657.819219232,42.977333333333334,0.6965347222222222,8.255347222222223,1014.0365277777778,5.400777777777778,117.04097222222222,0.0168994444444444,0.47575,Clear,11,2,Wednesday,0,4,Fall,0,6.490449170968427
2016-11-03,645.960331712,48.47220833333333,0.8503888888888889,8.441819444444445,1006.0021388888888,6.114034722222222,217.58541666666667,0.0030070138888888,0.6066805555555556,Clear,11,3,Thursday,0,4,Fall,0,6.47228498151156
2016-11-04,657.626886399,43.96199305555555,0.7824861111111111,8.133645833333334,1013.9888055555556,7.480173611111112,310.78055555555557,0.0,0.0922430555555555,Clear,11,4,Friday,0,4,Fall,0,6.4901571926726245
2016-11-05,1084.743081324,44.532666666666664,0.7441666666666666,9.661527777777778,1018.9298194444444,4.335486111111111,241.45555555555555,0.0,0.0243611111111111,Clear,11,5,Saturday,1,4,Fall,0,6.990019899139505
2016-11-06,867.356049875,44.71978472222222,0.7767777777777778,9.118027777777778,1011.7445347222222,3.706194444444444,149.77430555555554,2.8888888888888888e-05,0.0114583333333333,Clear,11,6,Sunday,1,4,Fall,0,6.766601826261615
2016-11-07,619.043691623,36.33639583333333,0.8017777777777777,7.019972222222222,995.4078819444444,11.5079375,245.29375,0.0157961111111111,0.8770833333333333,Clear,11,7,Monday,0,4,Fall,0,6.429789945915895
2016-11-08,854.639034964,30.85859027777778,0.6410555555555556,8.882423611111111,1001.5896111111113,13.809090277777775,276.96944444444443,4.791666666666667e-05,0.7854166666666667,Clear,11,8,Tuesday,0,4,Fall,0,6.751848599080133
2016-11-09,792.129014186,32.367104166666664,0.5796527777777778,9.954902777777775,1015.9167013888888,13.35961111111111,302.6486111111111,0.0,0.0598402777777777,Clear,11,9,Wednesday,0,4,Fall,0,6.675985899683267
2016-11-10,673.403748989,31.48976388888889,0.6537499999999999,10.0,1025.149611111111,7.244993055555556,258.07708333333335,0.0,0.0862222222222222,Clear,11,10,Thursday,0,4,Fall,0,6.513828965671305
2016-11-11,874.601034561,36.06167361111111,0.8159236111111111,8.145645833333333,1025.5313333333334,3.592451388888889,53.94861111111111,0.0020583333333333,0.6648611111111111,Clear,11,11,Friday,0,4,Fall,1,6.774910547193236
2016-11-12,1021.939342811,39.289375,0.954,2.474923611111111,1022.2160902777778,1.9419444444444445,199.22083333333333,0.0001702083333333,0.6979513888888889,Clear,11,12,Saturday,1,4,Fall,0,6.930435470753818
2016-11-13,901.597529367,36.128340277777774,0.8876319444444445,8.870847222222222,1017.9263680555556,4.8013125,302.12152777777777,0.00068875,0.2108680555555555,Clear,11,13,Sunday,1,4,Fall,0,6.80527675014896
2016-11-14,860.143262905,32.582569444444445,0.8039236111111112,9.8040625,1019.0073958333332,5.473354166666667,283.02708333333334,0.0001504166666666,0.1486527777777777,Clear,11,14,Monday,0,4,Fall,0,6.758260881881241
2016-11-15,836.7357170180001,35.90078472222222,0.7817430555555556,9.719520833333334,1020.9730208333332,3.227902777777778,189.2486111111111,0.0012753472222222,0.2532361111111111,Clear,11,15,Tuesday,0,4,Fall,0,6.730702677254533
2016-11-16,695.137864219,46.57451388888889,0.9555902777777776,4.312590277777778,1012.855576388889,3.2821388888888885,190.29305555555555,0.0190427777777777,0.5717291666666666,Clear,11,16,Wednesday,0,4,Fall,0,6.545547721493438
2016-11-17,704.595017429,47.40699305555556,0.8838888888888888,6.919534722222222,1004.9605972222222,6.341,155.91805555555555,0.026944375,0.6834444444444444,Light Rain,11,17,Thursday,0,4,Fall,0,6.559041443200813
2016-11-18,775.60584763,41.12797222222222,0.6690486111111111,9.9774375,1007.0603541666666,8.820909722222222,258.1666666666667,3.1666666666666666e-05,0.2405555555555555,Clear,11,18,Friday,0,4,Fall,0,6.654932947052891
2016-11-19,795.322930605,40.056333333333335,0.5911527777777777,9.985354166666667,1011.2622152777778,11.614958333333334,287.4625,0.0,0.31,Partly Cloudy,11,19,Saturday,1,4,Fall,0,6.680004795288574
2016-11-20,896.141892362,34.633895833333334,0.5733541666666666,9.991291666666667,1021.0360555555555,8.830444444444444,319.75694444444446,0.0,0.1860277777777777,Clear,11,20,Sunday,1,4,Fall,0,6.799214035013677
2016-11-21,1315.829391078,30.593152777777775,0.8278541666666668,7.812826388888888,1018.1022222222222,3.261618055555555,142.01388888888889,0.0015477083333333,0.3416597222222222,Clear,11,21,Monday,0,4,Fall,0,7.182982149751177
2016-11-22,1177.616191859,34.84247222222223,0.7791805555555555,9.409708333333333,1018.0467361111112,4.428569444444444,167.03125,0.0,0.1068611111111111,Clear,11,22,Tuesday,0,4,Fall,0,7.072096310523428
2016-11-23,939.872931347,35.46619444444445,0.8918402777777777,6.875583333333333,1014.9245763888888,3.20975,134.82708333333332,0.0034120833333333,0.6808263888888889,Clear,11,23,Wednesday,0,4,Fall,0,6.846808094704212
2016-11-24,1301.054360333,33.05824305555556,0.8114722222222223,6.441465277777777,1012.9881944444444,4.885868055555556,247.9451388888889,0.0,0.1913402777777778,Clear,11,24,Thursday,0,4,Fall,1,7.171698573304782
2016-11-25,962.721215031,29.18540277777778,0.5165833333333333,9.935083333333331,1017.0137708333334,12.71878472222222,291.72569444444446,0.0,0.1629444444444444,Clear,11,25,Friday,0,4,Fall,0,6.870802056759377
2016-11-26,898.221914109,20.93773611111111,0.5962152777777777,9.993666666666668,1027.292451388889,6.803125,283.0444444444444,0.0,0.0519166666666666,Clear,11,26,Saturday,1,4,Fall,0,6.801529849515287
2016-11-27,1277.263363749,23.166895833333335,0.7540694444444443,7.936173611111111,1030.1482638888888,4.0271875,199.71666666666667,0.0009174999999999,0.1729861111111111,Clear,11,27,Sunday,1,4,Fall,0,7.153257688627931
2016-11-28,934.045176838,34.1921875,0.8388402777777778,7.041888888888889,1011.5130486111112,5.674847222222222,210.64027777777775,0.0098531249999999,0.33625,Clear,11,28,Monday,0,4,Fall,0,6.840594845595232
2016-11-29,1044.959378064,33.936972222222224,0.6599513888888889,9.522229166666667,1017.6853888888888,5.666909722222223,222.64583333333337,7.125e-05,0.2052430555555555,Clear,11,29,Tuesday,0,4,Fall,0,6.952689808367882
2016-11-30,753.602622443,27.694194444444445,0.6054444444444445,9.680381944444443,1011.7148333333334,7.9260069444444445,254.79791666666668,0.0,0.1459583333333333,Clear,11,30,Wednesday,0,4,Fall,0,6.626191282799814
2016-12-01,921.429848721,14.5625625,0.4455625,9.216430555555556,1014.4400833333332,15.482027777777777,291.91875,7.916666666666666e-05,0.1730277777777777,Clear,12,1,Thursday,0,4,Winter,0,6.82701132827625
2016-12-02,883.043646462,15.207180555555556,0.6385625,7.6956597222222225,1027.6002361111111,4.5875625,193.98888888888888,0.0046216666666666,0.2319375,Clear,12,2,Friday,0,4,Winter,0,6.784506435244588
2016-12-03,797.695657573,31.241756944444443,0.9129444444444446,5.100229166666667,1011.3819375,4.250861111111111,147.10763888888889,0.0156574305555555,0.8941041666666667,Clear,12,3,Saturday,1,4,Winter,0,6.682979969039902
2016-12-04,1001.932758928,28.80234027777778,0.5865347222222222,9.230208333333334,1026.3991944444444,11.466,301.73819444444445,0.0016184027777777,0.2725694444444444,Clear,12,4,Sunday,1,4,Winter,0,6.910683745762514
2016-12-05,1330.846710529,11.397451388888888,0.632375,9.928194444444443,1038.612513888889,4.127888888888889,144.15972222222223,0.0002057638888888,0.0074444444444444,Clear,12,5,Monday,0,4,Winter,0,7.194321762292436
2016-12-06,1015.609677269,23.919506944444443,0.59975,9.963979166666666,1022.0003819444444,5.506048611111111,213.05972222222223,0.0001900694444444,0.0150416666666666,Clear,12,6,Tuesday,0,4,Winter,0,6.924228524216954
2016-12-07,915.784648472,29.43069444444444,0.7517361111111112,9.112333333333334,1018.9024930555556,2.8073055555555557,210.82986111111111,0.00035625,0.3426527777777778,Clear,12,7,Wednesday,0,4,Winter,0,6.820872601134417
2016-12-08,1120.371163627,36.02664583333333,0.646125,9.705708333333332,1022.5485,8.151479166666666,281.45,0.0,0.1718958333333333,Clear,12,8,Thursday,0,4,Winter,0,7.022307468740611
2016-12-09,1179.23295921,34.3914375,0.7768333333333333,8.521958333333334,1023.2567638888888,6.2363125,199.40833333333333,0.008371875,0.3746805555555555,Clear,12,9,Friday,0,4,Winter,0,7.073467121033665
2016-12-10,1174.760559881,37.654125,0.6480277777777778,9.805645833333331,1027.1473472222222,9.990701388888889,254.59930555555556,0.0,0.1015416666666666,Clear,12,10,Saturday,1,4,Winter,0,7.069670502184782
2016-12-11,1083.740461769,25.674312500000003,0.6268611111111111,9.489236111111111,1038.3640972222222,5.3601875,81.62916666666666,8.361111111111111e-05,0.0835694444444444,Clear,12,11,Sunday,1,4,Winter,0,6.9890960316174455
2016-12-12,1054.986379305,45.113388888888885,0.7522222222222222,8.634909722222222,1011.2632569444444,10.967131944444445,243.27708333333337,0.0009930555555555,0.5758888888888889,Clear,12,12,Monday,0,4,Winter,0,6.962230565797605
2016-12-13,801.989115101,34.19229861111111,0.6152013888888889,9.892333333333331,1016.6692430555556,8.663833333333333,294.0798611111111,0.0,0.3305208333333333,Clear,12,13,Tuesday,0,4,Winter,0,6.688341158563481
2016-12-14,928.444233522,30.033333333333335,0.8476805555555557,6.9163402777777785,1008.9918402777778,4.069569444444444,173.47708333333333,0.009844375,0.4172083333333333,Clear,12,14,Wednesday,0,4,Winter,0,6.834586809150788
2016-12-15,1157.175788108,33.36604444444444,0.7233703703703703,9.068037037037035,1001.7580370370372,11.280274074074075,245.82444444444445,0.0018301481481481,0.1464740740740741,Clear,12,15,Thursday,0,4,Winter,0,7.054601449814073
